Week Ending Date,State,Observed Number,Upper Bound Threshold,Exceeds Threshold,Average Expected Count,Excess Lower Estimate,Excess Higher Estimate,Year,Total Excess Lower Estimate in 2020,Total Excess Higher Estimate in 2020,Percent Excess Lower Estimate,Percent Excess Higher Estimate,Type,Outcome,Suppress,Note
2017-05-06,Arizona,1169,1245,false,1151,0,18,2017,5049,7357,0.0,0.0,Unweighted,All causes,,
2017-05-13,Arizona,1120,1222,false,1132,0,0,2017,5049,7357,0.0,0.0,Unweighted,All causes,,
2017-05-20,Arizona,1078,1213,false,1124,0,0,2017,5049,7357,0.0,0.0,Unweighted,All causes,,
2017-05-27,Arizona,1065,1214,false,1121,0,0,2017,5049,7357,0.0,0.0,Unweighted,All causes,,
2017-06-03,Arizona,1146,1207,false,1113,0,33,2017,5049,7357,0.0,0.0,Unweighted,All causes,,
2017-06-10,Arizona,1139,1194,false,1103,0,36,2017,5049,7357,0.0,0.0,Unweighted,All causes,,
2017-06-17,Arizona,1082,1197,false,1107,0,0,2017,5049,7357,0.0,0.0,Unweighted,All causes,,
2017-06-24,Arizona,1102,1188,false,1100,0,2,2017,5049,7357,0.0,0.0,Unweighted,All causes,,
2017-07-01,Arizona,1109,1174,false,1083,0,26,2017,5049,7357,0.0,0.0,Unweighted,All causes,,
2017-07-08,Arizona,1142,1163,false,1070,0,72,2017,5049,7357,0.0,0.1,Unweighted,All causes,,
2017-07-15,Arizona,1071,1163,false,1072,0,0,2017,5049,7357,0.0,0.0,Unweighted,All causes,,
2017-07-22,Arizona,1075,1154,false,1064,0,11,2017,5049,7357,0.0,0.0,Unweighted,All causes,,
2017-07-29,Arizona,1002,1143,false,1054,0,0,2017,5049,7357,0.0,0.0,Unweighted,All causes,,
2017-08-05,Arizona,1048,1152,false,1062,0,0,2017,5049,7357,0.0,0.0,Unweighted,All causes,,
2017-08-12,Arizona,1064,1153,false,1060,0,4,2017,5049,7357,0.0,0.0,Unweighted,All causes,,
2017-08-19,Arizona,975,1143,false,1051,0,0,2017,5049,7357,0.0,0.0,Unweighted,All causes,,
2017-08-26,Arizona,1002,1141,false,1050,0,0,2017,5049,7357,0.0,0.0,Unweighted,All causes,,
2017-09-02,Arizona,1054,1138,false,1042,0,12,2017,5049,7357,0.0,0.0,Unweighted,All causes,,
2017-09-09,Arizona,1072,1142,false,1047,0,25,2017,5049,7357,0.0,0.0,Unweighted,All causes,,
2017-09-16,Arizona,1062,1139,false,1045,0,17,2017,5049,7357,0.0,0.0,Unweighted,All causes,,
2017-09-23,Arizona,1036,1140,false,1047,0,0,2017,5049,7357,0.0,0.0,Unweighted,All causes,,
2017-09-30,Arizona,1007,1143,false,1051,0,0,2017,5049,7357,0.0,0.0,Unweighted,All causes,,
2017-10-07,Arizona,1056,1152,false,1058,0,0,2017,5049,7357,0.0,0.0,Unweighted,All causes,,
2017-10-14,Arizona,1065,1151,false,1051,0,14,2017,5049,7357,0.0,0.0,Unweighted,All causes,,
2017-10-21,Arizona,1056,1151,false,1054,0,2,2017,5049,7357,0.0,0.0,Unweighted,All causes,,
2017-10-28,Arizona,1032,1159,false,1065,0,0,2017,5049,7357,0.0,0.0,Unweighted,All causes,,
2017-11-04,Arizona,1085,1174,false,1080,0,5,2017,5049,7357,0.0,0.0,Unweighted,All causes,,
2017-11-11,Arizona,1034,1186,false,1095,0,0,2017,5049,7357,0.0,0.0,Unweighted,All causes,,
2017-11-18,Arizona,1145,1206,false,1110,0,35,2017,5049,7357,0.0,0.0,Unweighted,All causes,,
2017-11-25,Arizona,1112,1237,false,1141,0,0,2017,5049,7357,0.0,0.0,Unweighted,All causes,,
2017-12-02,Arizona,1133,1245,false,1146,0,0,2017,5049,7357,0.0,0.0,Unweighted,All causes,,
2017-12-09,Arizona,1092,1251,false,1153,0,0,2017,5049,7357,0.0,0.0,Unweighted,All causes,,
2017-12-16,Arizona,1155,1256,false,1163,0,0,2017,5049,7357,0.0,0.0,Unweighted,All causes,,
2017-12-23,Arizona,1336,1267,true,1174,69,162,2017,5049,7357,0.1,0.1,Unweighted,All causes,,
2017-12-30,Arizona,1429,1285,true,1188,144,241,2017,5049,7357,0.1,0.2,Unweighted,All causes,,
2018-01-06,Arizona,1532,1309,true,1211,223,321,2018,5049,7357,0.2,0.3,Unweighted,All causes,,
2018-01-13,Arizona,1514,1342,true,1243,172,271,2018,5049,7357,0.1,0.2,Unweighted,All causes,,
2018-01-20,Arizona,1379,1362,true,1264,17,115,2018,5049,7357,0.0,0.1,Unweighted,All causes,,
2018-01-27,Arizona,1363,1377,false,1285,0,78,2018,5049,7357,0.0,0.1,Unweighted,All causes,,
2018-02-03,Arizona,1375,1391,false,1290,0,85,2018,5049,7357,0.0,0.1,Unweighted,All causes,,
2018-02-10,Arizona,1309,1387,false,1289,0,20,2018,5049,7357,0.0,0.0,Unweighted,All causes,,
2018-02-17,Arizona,1228,1375,false,1280,0,0,2018,5049,7357,0.0,0.0,Unweighted,All causes,,
2018-02-24,Arizona,1172,1357,false,1264,0,0,2018,5049,7357,0.0,0.0,Unweighted,All causes,,
2018-03-03,Arizona,1272,1346,false,1253,0,19,2018,5049,7357,0.0,0.0,Unweighted,All causes,,
2018-03-10,Arizona,1282,1353,false,1256,0,26,2018,5049,7357,0.0,0.0,Unweighted,All causes,,
2018-03-17,Arizona,1196,1343,false,1248,0,0,2018,5049,7357,0.0,0.0,Unweighted,All causes,,
2018-03-24,Arizona,1232,1319,false,1228,0,4,2018,5049,7357,0.0,0.0,Unweighted,All causes,,
2018-03-31,Arizona,1195,1311,false,1219,0,0,2018,5049,7357,0.0,0.0,Unweighted,All causes,,
2018-04-07,Arizona,1247,1301,false,1210,0,37,2018,5049,7357,0.0,0.0,Unweighted,All causes,,
2018-04-14,Arizona,1179,1291,false,1199,0,0,2018,5049,7357,0.0,0.0,Unweighted,All causes,,
2018-04-21,Arizona,1161,1281,false,1191,0,0,2018,5049,7357,0.0,0.0,Unweighted,All causes,,
2018-04-28,Arizona,1145,1269,false,1179,0,0,2018,5049,7357,0.0,0.0,Unweighted,All causes,,
2018-05-05,Arizona,1157,1259,false,1170,0,0,2018,5049,7357,0.0,0.0,Unweighted,All causes,,
2018-05-12,Arizona,1141,1239,false,1151,0,0,2018,5049,7357,0.0,0.0,Unweighted,All causes,,
2018-05-19,Arizona,1030,1229,false,1139,0,0,2018,5049,7357,0.0,0.0,Unweighted,All causes,,
2018-05-26,Arizona,1063,1226,false,1139,0,0,2018,5049,7357,0.0,0.0,Unweighted,All causes,,
2018-06-02,Arizona,1033,1222,false,1133,0,0,2018,5049,7357,0.0,0.0,Unweighted,All causes,,
2018-06-09,Arizona,1086,1215,false,1126,0,0,2018,5049,7357,0.0,0.0,Unweighted,All causes,,
2018-06-16,Arizona,1154,1218,false,1129,0,25,2018,5049,7357,0.0,0.0,Unweighted,All causes,,
2018-06-23,Arizona,1065,1214,false,1125,0,0,2018,5049,7357,0.0,0.0,Unweighted,All causes,,
2018-06-30,Arizona,1105,1202,false,1114,0,0,2018,5049,7357,0.0,0.0,Unweighted,All causes,,
2018-07-07,Arizona,1079,1193,false,1102,0,0,2018,5049,7357,0.0,0.0,Unweighted,All causes,,
2018-07-14,Arizona,1042,1189,false,1096,0,0,2018,5049,7357,0.0,0.0,Unweighted,All causes,,
2018-07-21,Arizona,1121,1186,false,1090,0,31,2018,5049,7357,0.0,0.0,Unweighted,All causes,,
2018-07-28,Arizona,1090,1178,false,1082,0,8,2018,5049,7357,0.0,0.0,Unweighted,All causes,,
2018-08-04,Arizona,1097,1180,false,1081,0,16,2018,5049,7357,0.0,0.0,Unweighted,All causes,,
2018-08-11,Arizona,1042,1179,false,1082,0,0,2018,5049,7357,0.0,0.0,Unweighted,All causes,,
2018-08-18,Arizona,1015,1181,false,1082,0,0,2018,5049,7357,0.0,0.0,Unweighted,All causes,,
2018-08-25,Arizona,1082,1176,false,1076,0,6,2018,5049,7357,0.0,0.0,Unweighted,All causes,,
2018-09-01,Arizona,1070,1163,false,1066,0,4,2018,5049,7357,0.0,0.0,Unweighted,All causes,,
2018-09-08,Arizona,1046,1184,false,1082,0,0,2018,5049,7357,0.0,0.0,Unweighted,All causes,,
2018-09-15,Arizona,1070,1180,false,1081,0,0,2018,5049,7357,0.0,0.0,Unweighted,All causes,,
2018-09-22,Arizona,1065,1169,false,1075,0,0,2018,5049,7357,0.0,0.0,Unweighted,All causes,,
2018-09-29,Arizona,1073,1181,false,1081,0,0,2018,5049,7357,0.0,0.0,Unweighted,All causes,,
2018-10-06,Arizona,997,1189,false,1088,0,0,2018,5049,7357,0.0,0.0,Unweighted,All causes,,
2018-10-13,Arizona,1027,1189,false,1087,0,0,2018,5049,7357,0.0,0.0,Unweighted,All causes,,
2018-10-20,Arizona,1098,1198,false,1094,0,4,2018,5049,7357,0.0,0.0,Unweighted,All causes,,
2018-10-27,Arizona,1088,1199,false,1100,0,0,2018,5049,7357,0.0,0.0,Unweighted,All causes,,
2018-11-03,Arizona,1027,1200,false,1103,0,0,2018,5049,7357,0.0,0.0,Unweighted,All causes,,
2018-11-10,Arizona,1102,1229,false,1127,0,0,2018,5049,7357,0.0,0.0,Unweighted,All causes,,
2018-11-17,Arizona,1098,1252,false,1147,0,0,2018,5049,7357,0.0,0.0,Unweighted,All causes,,
2018-11-24,Arizona,1119,1269,false,1160,0,0,2018,5049,7357,0.0,0.0,Unweighted,All causes,,
2018-12-01,Arizona,1156,1291,false,1181,0,0,2018,5049,7357,0.0,0.0,Unweighted,All causes,,
2018-12-08,Arizona,1188,1284,false,1178,0,10,2018,5049,7357,0.0,0.0,Unweighted,All causes,,
2018-12-15,Arizona,1152,1280,false,1176,0,0,2018,5049,7357,0.0,0.0,Unweighted,All causes,,
2018-12-22,Arizona,1274,1310,false,1202,0,72,2018,5049,7357,0.0,0.1,Unweighted,All causes,,
2018-12-29,Arizona,1185,1334,false,1224,0,0,2018,5049,7357,0.0,0.0,Unweighted,All causes,,
2019-01-05,Arizona,1351,1389,false,1272,0,79,2019,5049,7357,0.0,0.1,Unweighted,All causes,,
2019-01-12,Arizona,1350,1400,false,1288,0,62,2019,5049,7357,0.0,0.0,Unweighted,All causes,,
2019-01-19,Arizona,1269,1415,false,1304,0,0,2019,5049,7357,0.0,0.0,Unweighted,All causes,,
2019-01-26,Arizona,1253,1422,false,1314,0,0,2019,5049,7357,0.0,0.0,Unweighted,All causes,,
2019-02-02,Arizona,1217,1420,false,1311,0,0,2019,5049,7357,0.0,0.0,Unweighted,All causes,,
2019-02-09,Arizona,1204,1421,false,1307,0,0,2019,5049,7357,0.0,0.0,Unweighted,All causes,,
2019-02-16,Arizona,1188,1416,false,1302,0,0,2019,5049,7357,0.0,0.0,Unweighted,All causes,,
2019-02-23,Arizona,1313,1398,false,1287,0,26,2019,5049,7357,0.0,0.0,Unweighted,All causes,,
2019-03-02,Arizona,1249,1390,false,1285,0,0,2019,5049,7357,0.0,0.0,Unweighted,All causes,,
2019-03-09,Arizona,1252,1386,false,1281,0,0,2019,5049,7357,0.0,0.0,Unweighted,All causes,,
2019-03-16,Arizona,1279,1390,false,1282,0,0,2019,5049,7357,0.0,0.0,Unweighted,All causes,,
2019-03-23,Arizona,1192,1376,false,1270,0,0,2019,5049,7357,0.0,0.0,Unweighted,All causes,,
2019-03-30,Arizona,1240,1342,false,1238,0,2,2019,5049,7357,0.0,0.0,Unweighted,All causes,,
2019-04-06,Arizona,1253,1326,false,1224,0,29,2019,5049,7357,0.0,0.0,Unweighted,All causes,,
2019-04-13,Arizona,1325,1309,true,1209,16,116,2019,5049,7357,0.0,0.1,Unweighted,All causes,,
2019-04-20,Arizona,1167,1307,false,1204,0,0,2019,5049,7357,0.0,0.0,Unweighted,All causes,,
2019-04-27,Arizona,1176,1286,false,1185,0,0,2019,5049,7357,0.0,0.0,Unweighted,All causes,,
2019-05-04,Arizona,1160,1266,false,1169,0,0,2019,5049,7357,0.0,0.0,Unweighted,All causes,,
2019-05-11,Arizona,1191,1249,false,1149,0,42,2019,5049,7357,0.0,0.0,Unweighted,All causes,,
2019-05-18,Arizona,1139,1232,false,1135,0,4,2019,5049,7357,0.0,0.0,Unweighted,All causes,,
2019-05-25,Arizona,1122,1237,false,1137,0,0,2019,5049,7357,0.0,0.0,Unweighted,All causes,,
2019-06-01,Arizona,1168,1229,false,1130,0,38,2019,5049,7357,0.0,0.0,Unweighted,All causes,,
2019-06-08,Arizona,1074,1221,false,1126,0,0,2019,5049,7357,0.0,0.0,Unweighted,All causes,,
2019-06-15,Arizona,1149,1234,false,1135,0,14,2019,5049,7357,0.0,0.0,Unweighted,All causes,,
2019-06-22,Arizona,1060,1231,false,1134,0,0,2019,5049,7357,0.0,0.0,Unweighted,All causes,,
2019-06-29,Arizona,1122,1223,false,1126,0,0,2019,5049,7357,0.0,0.0,Unweighted,All causes,,
2019-07-06,Arizona,1119,1220,false,1120,0,0,2019,5049,7357,0.0,0.0,Unweighted,All causes,,
2019-07-13,Arizona,1165,1211,false,1114,0,51,2019,5049,7357,0.0,0.0,Unweighted,All causes,,
2019-07-20,Arizona,1144,1206,false,1105,0,39,2019,5049,7357,0.0,0.0,Unweighted,All causes,,
2019-07-27,Arizona,1068,1194,false,1094,0,0,2019,5049,7357,0.0,0.0,Unweighted,All causes,,
2019-08-03,Arizona,1083,1184,false,1086,0,0,2019,5049,7357,0.0,0.0,Unweighted,All causes,,
2019-08-10,Arizona,1084,1183,false,1085,0,0,2019,5049,7357,0.0,0.0,Unweighted,All causes,,
2019-08-17,Arizona,1070,1174,false,1079,0,0,2019,5049,7357,0.0,0.0,Unweighted,All causes,,
2019-08-24,Arizona,1063,1174,false,1072,0,0,2019,5049,7357,0.0,0.0,Unweighted,All causes,,
2019-08-31,Arizona,1151,1170,false,1069,0,82,2019,5049,7357,0.0,0.1,Unweighted,All causes,,
2019-09-07,Arizona,1176,1178,false,1078,0,98,2019,5049,7357,0.0,0.1,Unweighted,All causes,,
2019-09-14,Arizona,1036,1179,false,1080,0,0,2019,5049,7357,0.0,0.0,Unweighted,All causes,,
2019-09-21,Arizona,1079,1167,false,1074,0,5,2019,5049,7357,0.0,0.0,Unweighted,All causes,,
2019-09-28,Arizona,1159,1173,false,1072,0,87,2019,5049,7357,0.0,0.1,Unweighted,All causes,,
2019-10-05,Arizona,1102,1183,false,1079,0,23,2019,5049,7357,0.0,0.0,Unweighted,All causes,,
2019-10-12,Arizona,1117,1181,false,1078,0,39,2019,5049,7357,0.0,0.0,Unweighted,All causes,,
2019-10-19,Arizona,1139,1183,false,1083,0,56,2019,5049,7357,0.0,0.1,Unweighted,All causes,,
2019-10-26,Arizona,1013,1194,false,1096,0,0,2019,5049,7357,0.0,0.0,Unweighted,All causes,,
2019-11-02,Arizona,1120,1202,false,1105,0,15,2019,5049,7357,0.0,0.0,Unweighted,All causes,,
2019-11-09,Arizona,1254,1228,true,1123,26,131,2019,5049,7357,0.0,0.1,Unweighted,All causes,,
2019-11-16,Arizona,1197,1250,false,1143,0,54,2019,5049,7357,0.0,0.0,Unweighted,All causes,,
2019-11-23,Arizona,1219,1263,false,1159,0,60,2019,5049,7357,0.0,0.1,Unweighted,All causes,,
2019-11-30,Arizona,1119,1279,false,1178,0,0,2019,5049,7357,0.0,0.0,Unweighted,All causes,,
2019-12-07,Arizona,1222,1297,false,1194,0,28,2019,5049,7357,0.0,0.0,Unweighted,All causes,,
2019-12-14,Arizona,1193,1299,false,1199,0,0,2019,5049,7357,0.0,0.0,Unweighted,All causes,,
2019-12-21,Arizona,1165,1336,false,1229,0,0,2019,5049,7357,0.0,0.0,Unweighted,All causes,,
2019-12-28,Arizona,1219,1360,false,1254,0,0,2019,5049,7357,0.0,0.0,Unweighted,All causes,,
2020-01-04,Arizona,1299,1385,false,1281,0,18,2020,5049,7357,0.0,0.0,Unweighted,All causes,,
2020-01-11,Arizona,1390,1414,false,1306,0,84,2020,5049,7357,0.0,0.1,Unweighted,All causes,,
2020-01-18,Arizona,1314,1418,false,1315,0,0,2020,5049,7357,0.0,0.0,Unweighted,All causes,,
2020-01-25,Arizona,1275,1422,false,1312,0,0,2020,5049,7357,0.0,0.0,Unweighted,All causes,,
2020-02-01,Arizona,1264,1410,false,1301,0,0,2020,5049,7357,0.0,0.0,Unweighted,All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction. Data are not weighted and counts are likely underreported."
2020-02-08,Arizona,1263,1400,false,1294,0,0,2020,5049,7357,0.0,0.0,Unweighted,All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction. Data are not weighted and counts are likely underreported."
2020-02-15,Arizona,1310,1402,false,1296,0,14,2020,5049,7357,0.0,0.0,Unweighted,All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction. Data are not weighted and counts are likely underreported."
2020-02-22,Arizona,1340,1395,false,1290,0,50,2020,5049,7357,0.0,0.0,Unweighted,All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction. Data are not weighted and counts are likely underreported."
2020-02-29,Arizona,1351,1404,false,1296,0,55,2020,5049,7357,0.0,0.0,Unweighted,All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction. Data are not weighted and counts are likely underreported."
2020-03-07,Arizona,1378,1410,false,1301,0,77,2020,5049,7357,0.0,0.1,Unweighted,All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction. Data are not weighted and counts are likely underreported."
2020-03-14,Arizona,1348,1411,false,1301,0,47,2020,5049,7357,0.0,0.0,Unweighted,All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction. Data are not weighted and counts are likely underreported."
2020-03-21,Arizona,1287,1405,false,1296,0,0,2020,5049,7357,0.0,0.0,Unweighted,All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction. Data are not weighted and counts are likely underreported."
2020-03-28,Arizona,1323,1389,false,1290,0,33,2020,5049,7357,0.0,0.0,Unweighted,All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction. Data are not weighted and counts are likely underreported."
2020-04-04,Arizona,1355,1375,false,1271,0,84,2020,5049,7357,0.0,0.1,Unweighted,All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction. Data are not weighted and counts are likely underreported."
2020-04-11,Arizona,1401,1361,true,1258,40,143,2020,5049,7357,0.0,0.1,Unweighted,All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction. Data are not weighted and counts are likely underreported."
2020-04-18,Arizona,1314,1349,false,1247,0,67,2020,5049,7357,0.0,0.1,Unweighted,All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction. Data are not weighted and counts are likely underreported."
2020-04-25,Arizona,1382,1332,true,1234,50,148,2020,5049,7357,0.0,0.1,Unweighted,All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction. Data are not weighted and counts are likely underreported."
2020-05-02,Arizona,1397,1298,true,1206,99,191,2020,5049,7357,0.1,0.2,Unweighted,All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction. Data are not weighted and counts are likely underreported."
2020-05-09,Arizona,1425,1294,true,1195,131,230,2020,5049,7357,0.1,0.2,Unweighted,All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction. Data are not weighted and counts are likely underreported."
2020-05-16,Arizona,1305,1284,true,1183,21,122,2020,5049,7357,0.0,0.1,Unweighted,All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction. Data are not weighted and counts are likely underreported."
2020-05-23,Arizona,1286,1274,true,1172,12,114,2020,5049,7357,0.0,0.1,Unweighted,All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction. Data are not weighted and counts are likely underreported."
2020-05-30,Arizona,1308,1271,true,1171,37,137,2020,5049,7357,0.0,0.1,Unweighted,All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction. Data are not weighted and counts are likely underreported."
2020-06-06,Arizona,1397,1257,true,1163,140,234,2020,5049,7357,0.1,0.2,Unweighted,All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction. Data are not weighted and counts are likely underreported."
2020-06-13,Arizona,1461,1266,true,1165,195,296,2020,5049,7357,0.2,0.3,Unweighted,All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction. Data are not weighted and counts are likely underreported."
